2025-10-02 14:24:08.419 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-1D2D3CE4, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 21:08:57.210 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-24984AFB, from=IN_DELIVERY, to=DELIVERED, reason=Order delivered successfully
2025-10-02 21:08:57.210 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-F83EF4E2, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 21:08:57.212 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-D669504A, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 21:08:57.212 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-D669504A, from=PENDING, to=CANCELLED, reason=Customer requested cancellation
2025-10-02 21:08:57.213 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-1BC06DBD, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 21:08:57.270 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:08:57.270 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:08:57.270 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:08:57.270 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:08:57.270 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:08:57.271 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-75517991, customerId=CUST-007, restaurantId=REST-001, amount=34.97
2025-10-02 21:08:57.271 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-75517991, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 21:08:57.271 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-75517991, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 21:08:57.271 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-75517991, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 21:08:57.271 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-75517991, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: DRIVER-005
2025-10-02 21:08:57.271 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver assigned successfully: orderId=ORD-75517991, driverId=DRIVER-005
2025-10-02 21:08:57.272 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-75517991, from=IN_DELIVERY, to=DELIVERED, reason=Order delivered successfully
2025-10-02 21:08:57.272 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver capacity released: driverId=DRIVER-005, remainingOrders=0
2025-10-02 21:08:57.272 [main] INFO  com.deliveryplatform.services.DeliveryService - Delivery completed successfully: orderId=ORD-75517991, driverId=DRIVER-005
2025-10-02 21:08:57.273 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:08:57.273 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:08:57.273 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:08:57.273 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:08:57.273 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:08:57.273 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=unknown, errorCode=ORDER_VALIDATION_FAILED, message=Order validation failed: Customer ID is required, Restaurant ID is required, Delivery address is required, Order must have at least one item, timestamp=2025-10-02T21:08:57.273789
2025-10-02 21:08:57.274 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:08:57.274 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:08:57.274 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:08:57.274 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:08:57.274 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:08:57.274 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-AD80BBE4, customerId=CUST-002, restaurantId=REST-001, amount=10.00
2025-10-02 21:08:57.275 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-AD80BBE4, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 21:08:57.275 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-AD80BBE4, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 21:08:57.275 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-AD80BBE4, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 21:08:57.275 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:08:57.276 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:08:57.276 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:08:57.276 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:08:57.276 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:08:57.277 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-99FE6CA6, customerId=CUST-001, restaurantId=REST-001, amount=34.97
2025-10-02 21:08:57.277 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:08:57.277 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:08:57.278 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:08:57.278 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:08:57.279 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:08:57.279 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-001
2025-10-02 21:08:57.279 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-002
2025-10-02 21:08:57.279 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-003
2025-10-02 21:08:57.279 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-004
2025-10-02 21:08:57.279 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-005
2025-10-02 21:08:57.279 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-884BEB62, customerId=CUST-006, restaurantId=REST-001, amount=10.00
2025-10-02 21:08:57.280 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-884BEB62, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 21:08:57.280 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-884BEB62, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 21:08:57.280 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-884BEB62, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 21:08:57.281 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Delivery operation failed: orderId=ORD-884BEB62, driverId=unassigned, operation=DRIVER_ASSIGNMENT
2025-10-02 21:08:57.281 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-884BEB62, errorCode=DELIVERY_ASSIGNMENT_FAILED, message=Failed to assign delivery for order ORD-884BEB62: No drivers available for delivery assignment, timestamp=2025-10-02T21:08:57.281204
2025-10-02 21:08:57.281 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:08:57.281 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:08:57.281 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:08:57.281 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:08:57.281 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:08:57.282 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:08:57.282 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:08:57.282 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:08:57.282 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:08:57.282 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:08:57.282 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-5E179532, customerId=CUST-003, restaurantId=REST-001, amount=10.00
2025-10-02 21:08:57.283 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-5E179532, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 21:08:57.283 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-5E179532, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 21:08:57.283 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-5E179532, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 21:08:57.283 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-5E179532, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: DRIVER-005
2025-10-02 21:08:57.283 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver assigned successfully: orderId=ORD-5E179532, driverId=DRIVER-005
2025-10-02 21:08:57.283 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-5E179532, from=IN_DELIVERY, to=DELIVERED, reason=Order delivered successfully
2025-10-02 21:08:57.283 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver capacity released: driverId=DRIVER-005, remainingOrders=0
2025-10-02 21:08:57.283 [main] INFO  com.deliveryplatform.services.DeliveryService - Delivery completed successfully: orderId=ORD-5E179532, driverId=DRIVER-005
2025-10-02 21:08:57.284 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:08:57.284 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:08:57.284 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:08:57.284 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:08:57.285 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:08:57.285 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-CFBAFA18, customerId=CUST-005, restaurantId=REST-001, amount=10.00
2025-10-02 21:08:57.285 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-CFBAFA18, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-CFBAFA18 from PENDING to PREPARING: Order must be in ACCEPTED status to start preparation, timestamp=2025-10-02T21:08:57.285542
2025-10-02 21:08:57.285 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-001, operation=START_PREPARING, orderId=ORD-CFBAFA18
2025-10-02 21:08:57.286 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:08:57.286 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:08:57.286 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:08:57.286 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:08:57.286 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:08:57.286 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-E6FA56E9, customerId=CUST-004, restaurantId=REST-CLOSED, amount=10.00
2025-10-02 21:08:57.286 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-E6FA56E9, errorCode=RESTAURANT_UNAVAILABLE, message=Restaurant REST-CLOSED is currently unavailable: Restaurant is closed, timestamp=2025-10-02T21:08:57.286917
2025-10-02 21:08:57.287 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-CLOSED, operation=ACCEPT_ORDER, orderId=ORD-E6FA56E9
2025-10-02 21:10:48.384 [JavaFX Application Thread] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:10:48.385 [JavaFX Application Thread] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:10:48.385 [JavaFX Application Thread] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:10:48.385 [JavaFX Application Thread] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:10:48.385 [JavaFX Application Thread] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:11:29.207 [Thread-3] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=unknown, errorCode=ORDER_VALIDATION_FAILED, message=Order validation failed: Customer ID is required, Restaurant ID is required, Delivery address is required, Order must have at least one item, timestamp=2025-10-02T21:11:29.206966
2025-10-02 21:11:29.946 [Thread-4] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=unknown, errorCode=ORDER_VALIDATION_FAILED, message=Order validation failed: Customer ID is required, Restaurant ID is required, Delivery address is required, Order must have at least one item, timestamp=2025-10-02T21:11:29.945840
2025-10-02 21:11:30.574 [Thread-5] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=unknown, errorCode=ORDER_VALIDATION_FAILED, message=Order validation failed: Customer ID is required, Restaurant ID is required, Delivery address is required, Order must have at least one item, timestamp=2025-10-02T21:11:30.574078
2025-10-02 21:11:31.525 [Thread-6] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=unknown, errorCode=ORDER_VALIDATION_FAILED, message=Order validation failed: Customer ID is required, Restaurant ID is required, Delivery address is required, Order must have at least one item, timestamp=2025-10-02T21:11:31.525076
2025-10-02 21:11:32.797 [Thread-7] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=TEST-ORDER, errorCode=RESTAURANT_UNAVAILABLE, message=Restaurant REST-CLOSED is currently unavailable: Restaurant is closed, timestamp=2025-10-02T21:11:32.796633
2025-10-02 21:11:32.798 [Thread-7] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-CLOSED, operation=ACCEPT_ORDER, orderId=TEST-ORDER
2025-10-02 21:11:34.725 [Thread-8] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=TEST-ORDER, errorCode=RESTAURANT_UNAVAILABLE, message=Restaurant REST-CLOSED is currently unavailable: Restaurant is closed, timestamp=2025-10-02T21:11:34.725470
2025-10-02 21:11:34.726 [Thread-8] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-CLOSED, operation=ACCEPT_ORDER, orderId=TEST-ORDER
2025-10-02 21:11:35.677 [Thread-9] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=TEST-ORDER, errorCode=RESTAURANT_UNAVAILABLE, message=Restaurant REST-CLOSED is currently unavailable: Restaurant is closed, timestamp=2025-10-02T21:11:35.677333
2025-10-02 21:11:35.678 [Thread-9] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-CLOSED, operation=ACCEPT_ORDER, orderId=TEST-ORDER
2025-10-02 21:11:36.407 [Thread-10] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=TEST-ORDER, errorCode=RESTAURANT_UNAVAILABLE, message=Restaurant REST-CLOSED is currently unavailable: Restaurant is closed, timestamp=2025-10-02T21:11:36.407515
2025-10-02 21:11:36.408 [Thread-10] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-CLOSED, operation=ACCEPT_ORDER, orderId=TEST-ORDER
2025-10-02 21:11:43.428 [Thread-11] ERROR ERROR_EVENTS - System error occurred: context=startPreparingOrder, orderId=FAKE-ORDER-ID, errorType=IllegalArgumentException, message=Order not found: FAKE-ORDER-ID
java.lang.IllegalArgumentException: Order not found: FAKE-ORDER-ID
	at com.deliveryplatform.services.RestaurantServiceImpl.getOrderAndValidateOwnership(RestaurantServiceImpl.java:365) ~[classes/:?]
	at com.deliveryplatform.services.RestaurantServiceImpl.getOrderAndValidateForPreparation(RestaurantServiceImpl.java:339) ~[classes/:?]
	at com.deliveryplatform.services.RestaurantServiceImpl.startPreparingOrder(RestaurantServiceImpl.java:181) [classes/:?]
	at com.deliveryplatform.gui.MainController.lambda$onTriggerStateException$0(MainController.java:661) [classes/:?]
	at com.deliveryplatform.gui.MainController$1.call(MainController.java:534) [classes/:?]
	at com.deliveryplatform.gui.MainController$1.call(MainController.java:531) [classes/:?]
	at javafx.concurrent.Task$TaskCallable.call(Task.java:1399) [javafx-graphics-21.0.1-mac-aarch64.jar:?]
	at java.util.concurrent.FutureTask.run(FutureTask.java:328) [?:?]
	at java.lang.Thread.run(Thread.java:1474) [?:?]
2025-10-02 21:11:43.443 [Thread-11] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-001, operation=START_PREPARING, orderId=FAKE-ORDER-ID
2025-10-02 21:11:46.708 [Thread-12] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=TEST-ORDER, errorCode=RESTAURANT_UNAVAILABLE, message=Restaurant REST-CLOSED is currently unavailable: Restaurant is closed, timestamp=2025-10-02T21:11:46.708506
2025-10-02 21:11:46.709 [Thread-12] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-CLOSED, operation=ACCEPT_ORDER, orderId=TEST-ORDER
2025-10-02 21:11:49.712 [Thread-13] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-001
2025-10-02 21:11:49.713 [Thread-13] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-002
2025-10-02 21:11:49.713 [Thread-13] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-003
2025-10-02 21:11:49.713 [Thread-13] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-004
2025-10-02 21:11:49.713 [Thread-13] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-005
2025-10-02 21:11:49.714 [Thread-13] ERROR ERROR_EVENTS - System error occurred: context=assignDriver, orderId=FAKE-ORDER-ID, errorType=IllegalArgumentException, message=Order not found: FAKE-ORDER-ID
java.lang.IllegalArgumentException: Order not found: FAKE-ORDER-ID
	at com.deliveryplatform.services.DeliveryService.getOrderAndValidateForDelivery(DeliveryService.java:258) ~[classes/:?]
	at com.deliveryplatform.services.DeliveryService.assignDriver(DeliveryService.java:62) [classes/:?]
	at com.deliveryplatform.gui.MainController.lambda$onTriggerDeliveryException$0(MainController.java:692) [classes/:?]
	at com.deliveryplatform.gui.MainController$1.call(MainController.java:534) [classes/:?]
	at com.deliveryplatform.gui.MainController$1.call(MainController.java:531) [classes/:?]
	at javafx.concurrent.Task$TaskCallable.call(Task.java:1399) [javafx-graphics-21.0.1-mac-aarch64.jar:?]
	at java.util.concurrent.FutureTask.run(FutureTask.java:328) [?:?]
	at java.lang.Thread.run(Thread.java:1474) [?:?]
2025-10-02 21:11:51.473 [Thread-14] ERROR ERROR_EVENTS - System error occurred: context=startPreparingOrder, orderId=FAKE-ORDER-ID, errorType=IllegalArgumentException, message=Order not found: FAKE-ORDER-ID
java.lang.IllegalArgumentException: Order not found: FAKE-ORDER-ID
	at com.deliveryplatform.services.RestaurantServiceImpl.getOrderAndValidateOwnership(RestaurantServiceImpl.java:365) ~[classes/:?]
	at com.deliveryplatform.services.RestaurantServiceImpl.getOrderAndValidateForPreparation(RestaurantServiceImpl.java:339) ~[classes/:?]
	at com.deliveryplatform.services.RestaurantServiceImpl.startPreparingOrder(RestaurantServiceImpl.java:181) [classes/:?]
	at com.deliveryplatform.gui.MainController.lambda$onTriggerStateException$0(MainController.java:661) [classes/:?]
	at com.deliveryplatform.gui.MainController$1.call(MainController.java:534) [classes/:?]
	at com.deliveryplatform.gui.MainController$1.call(MainController.java:531) [classes/:?]
	at javafx.concurrent.Task$TaskCallable.call(Task.java:1399) [javafx-graphics-21.0.1-mac-aarch64.jar:?]
	at java.util.concurrent.FutureTask.run(FutureTask.java:328) [?:?]
	at java.lang.Thread.run(Thread.java:1474) [?:?]
2025-10-02 21:11:51.474 [Thread-14] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-001, operation=START_PREPARING, orderId=FAKE-ORDER-ID
2025-10-02 21:11:52.258 [Thread-15] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=unknown, errorCode=ORDER_VALIDATION_FAILED, message=Order validation failed: Customer ID is required, Restaurant ID is required, Delivery address is required, Order must have at least one item, timestamp=2025-10-02T21:11:52.257768
2025-10-02 21:15:44.953 [JavaFX Application Thread] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:15:44.955 [JavaFX Application Thread] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:15:44.955 [JavaFX Application Thread] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:15:44.955 [JavaFX Application Thread] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:15:44.955 [JavaFX Application Thread] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:18:45.408 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:18:45.409 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:18:45.409 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:18:45.409 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:18:45.410 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:18:45.430 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-F0DEDBC2, customerId=CUST-004, restaurantId=REST-001, amount=37.96
2025-10-02 21:18:45.432 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-F0DEDBC2, errorCode=RESTAURANT_UNAVAILABLE, message=Restaurant REST-001 is currently unavailable: Temporarily not accepting orders, timestamp=2025-10-02T21:18:45.432318
2025-10-02 21:18:45.432 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-001, operation=ACCEPT_ORDER, orderId=ORD-F0DEDBC2
2025-10-02 21:18:45.432 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-6A8EBF1E, customerId=CUST-005, restaurantId=REST-001, amount=37.96
2025-10-02 21:18:45.433 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-6A8EBF1E, errorCode=RESTAURANT_UNAVAILABLE, message=Restaurant REST-001 is currently unavailable: At maximum capacity (0 orders), timestamp=2025-10-02T21:18:45.433235
2025-10-02 21:18:45.433 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-001, operation=ACCEPT_ORDER, orderId=ORD-6A8EBF1E
2025-10-02 21:18:45.437 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:18:45.437 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:18:45.437 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 21:18:45.438 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 21:18:45.438 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 21:18:45.439 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=unknown, errorCode=ORDER_VALIDATION_FAILED, message=Order validation failed: Customer ID is required, timestamp=2025-10-02T21:18:45.439246
2025-10-02 21:18:45.439 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=unknown, errorCode=ORDER_VALIDATION_FAILED, message=Order validation failed: Restaurant ID is required, timestamp=2025-10-02T21:18:45.439714
2025-10-02 21:18:45.440 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=unknown, errorCode=ORDER_VALIDATION_FAILED, message=Order validation failed: Order must have at least one item, timestamp=2025-10-02T21:18:45.440002
2025-10-02 21:18:45.440 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=unknown, errorCode=ORDER_VALIDATION_FAILED, message=Order validation failed: Delivery address is required, timestamp=2025-10-02T21:18:45.440278
2025-10-02 21:18:45.440 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=unknown, errorCode=ORDER_VALIDATION_FAILED, message=Order validation failed: Item 1: Item ID is required, timestamp=2025-10-02T21:18:45.440694
2025-10-02 21:18:45.441 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 21:18:45.442 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 21:18:45.442 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
